     0.000000
  1.2306E+01  1.3375E+01  2.9903E+01  7.8692E+01  1.4679E+00 -4.2640E-02  1.7525E+01 -1.1595E-01 -2.9962E-01  1.6925E-03
  1.2306E+01  1.6265E-01  7.6013E+00  2.3941E+01  1.4679E+00 -4.2640E-02  4.7192E+00 -6.0121E-01 -3.2026E-05 -2.5557E-04
     4.440000
  1.2828E+01  1.3867E+01  3.1151E+01  8.2169E+01  1.5467E+00 -4.4437E-02  1.8380E+01 -1.2074E-01 -3.1213E-01  1.7656E-03
  1.2828E+01  1.7131E-01  7.9519E+00  2.4937E+01  1.5467E+00 -4.4437E-02  4.9767E+00 -6.3091E-01 -3.3638E-05 -3.4177E-04
     4.500000
  1.3377E+01  1.4388E+01  3.2457E+01  8.5800E+01  1.6299E+00 -4.6295E-02  1.9275E+01 -1.2567E-01 -3.2661E-01  1.8666E-03
  1.3377E+01  1.8031E-01  8.3256E+00  2.5995E+01  1.6299E+00 -4.6295E-02  5.2464E+00 -6.6054E-01 -3.3094E-05 -4.2444E-04
     4.560000
  1.3952E+01  1.4938E+01  3.3826E+01  8.9596E+01  1.7169E+00 -4.8269E-02  2.0222E+01 -1.3089E-01 -3.4168E-01  1.9679E-03
  1.3952E+01  1.8980E-01  8.7201E+00  2.7115E+01  1.7169E+00 -4.8269E-02  5.5301E+00 -6.9422E-01 -3.2624E-05 -5.1625E-04
     4.620000
  1.4558E+01  1.5520E+01  3.5259E+01  9.3560E+01  1.8066E+00 -5.0303E-02  2.1202E+01 -1.3625E-01 -3.5505E-01  2.0705E-03
  1.4558E+01  1.9976E-01  9.1294E+00  2.8302E+01  1.8066E+00 -5.0303E-02  5.8221E+00 -7.2882E-01 -3.2371E-05 -6.2623E-04
     4.680000
  1.5192E+01  1.6135E+01  3.6759E+01  9.7703E+01  1.9030E+00 -5.2399E-02  2.2238E+01 -1.4175E-01 -3.7005E-01  2.1811E-03
